Date,Open,High,Low,Close,Adj Close,Volume
2000-03-01,14.555271,14.689775,14.420767,14.651346,5.960844,9312142
2000-03-02,14.651346,14.680168,14.315085,14.593701,5.937392,7597565
2000-03-03,14.651346,14.651346,14.372730,14.651346,5.960844,7755245
2000-03-06,14.891532,15.083680,14.459197,14.689775,5.976479,11462949
2000-03-07,14.622523,14.814672,14.516841,14.680168,5.972570,9774752
2000-03-08,14.593701,14.843494,14.468804,14.795457,6.019478,8594927
2000-03-09,14.795457,14.795457,14.536056,14.728205,5.992114,9151090
2000-03-10,14.728205,14.833887,14.343907,14.439982,5.874852,11147673
2000-03-13,null,null,null,null,null,null
2000-03-14,14.199796,14.199796,13.950002,14.199796,5.777132,6665918
2000-03-15,14.170974,14.170974,13.959610,13.959610,5.679415,5468445
2000-03-16,14.180581,14.699383,14.065292,14.670560,5.968663,12188949
2000-03-17,14.795457,14.881924,14.516841,14.757027,6.003840,9163603
2000-03-20,14.612916,14.708990,14.478412,14.641738,5.956935,16836160
2000-03-21,14.584093,14.833887,14.468804,14.805065,6.023384,7230397
2000-03-22,14.805065,14.920354,14.651346,14.872317,6.050742,11605370
2000-03-23,14.939569,14.939569,14.555271,14.766635,6.007749,5621286
2000-03-24,14.766635,14.824279,14.593701,14.737812,5.996023,3848057
2000-03-27,14.689775,14.853102,14.507234,14.785850,6.015566,4186207
2000-03-28,14.891532,14.920354,14.728205,14.805065,6.023384,10406762
2000-03-29,14.795457,14.853102,14.391945,14.555271,5.921757,9968320
2000-03-30,14.430374,14.555271,14.305478,14.401552,5.859218,9376775
2000-03-31,14.478412,14.757027,14.276655,14.757027,6.003840,18359604
2000-04-03,14.526449,14.814672,14.526449,14.795457,6.019478,19424675
2000-04-04,14.795457,15.189362,14.747420,15.160540,6.168009,14535557
2000-04-05,14.901139,15.218184,14.622523,15.035643,6.117195,11364317
2000-04-06,15.064465,15.295044,14.824279,15.131718,6.156281,10826369
2000-04-07,15.093288,15.362296,15.006821,15.256614,6.207094,10040715
2000-04-10,15.208577,15.333474,15.093288,15.275829,6.214913,10332321
2000-04-11,15.016428,15.333474,15.016428,15.179755,6.175826,7834289
2000-04-12,15.227792,15.371904,14.881924,14.987606,6.097652,12323261
2000-04-13,14.872317,15.160540,14.795457,15.160540,6.168009,8297541
2000-04-14,15.045251,15.227792,14.699383,14.833887,6.035110,9983813
2000-04-17,14.170974,14.593701,14.103721,14.411160,5.863125,15947213
2000-04-18,14.603308,14.660953,14.324693,14.420767,5.867036,7676434
2000-04-19,14.488019,14.632131,14.228618,14.507234,5.902215,10201237
2000-04-20,14.545664,14.785850,14.411160,14.699383,5.980389,6203518
2000-04-21,null,null,null,null,null,null
2000-04-24,null,null,null,null,null,null
2000-04-25,14.411160,14.507234,14.334300,14.363122,5.843582,9512168
2000-04-26,14.507234,14.507234,14.267048,14.334300,5.831857,7606384
2000-04-27,14.372730,14.391945,14.142151,14.238226,5.792769,12146086
2000-04-28,14.382337,14.411160,14.305478,14.411160,5.863125,9495124
2000-05-01,null,null,null,null,null,null
2000-05-02,14.411160,14.526449,14.170974,14.526449,5.910032,5774332
2000-05-03,14.411160,14.507234,14.315085,14.372730,5.847491,5706284
2000-05-04,14.315085,14.363122,13.998040,14.084507,5.730228,10509407
2000-05-05,14.084507,14.161366,13.882750,13.988432,5.691142,7124675
2000-05-08,13.959610,14.046077,13.690602,13.729031,5.585605,7791861
2000-05-09,null,null,null,null,null,null
2000-05-10,13.671387,13.901965,13.623349,13.661779,5.558242,9253142
2000-05-11,13.719424,13.921180,13.556097,13.805891,5.616875,6564364
2000-05-12,13.921180,13.921180,13.604135,13.729031,5.585605,5131932
2000-05-15,13.757854,13.863535,13.604135,13.661779,5.558242,4599949
2000-05-16,13.642564,13.834713,13.642564,13.757854,5.597331,7211563
2000-05-17,13.786676,14.084507,13.661779,13.882750,5.648145,16425166
2000-05-18,13.873143,14.122936,13.786676,13.930788,5.667687,10110041
2000-05-19,13.844321,13.873143,13.623349,13.661779,5.558242,8766080
2000-05-22,13.661779,13.690602,13.296696,13.296696,5.409711,7744073
2000-05-23,13.296696,13.690602,13.296696,13.623349,5.542611,21755098
2000-05-24,13.315911,13.613742,13.306304,13.604135,5.534791,24928409
2000-05-25,13.594527,14.180581,13.594527,14.180581,5.769316,26905304
2000-05-26,13.998040,14.612916,13.901965,14.478412,5.890489,16111263
2000-05-29,14.267048,14.430374,14.055684,14.209403,5.781043,6952794
2000-05-30,14.170974,14.411160,14.132544,14.276655,5.808403,11112939
2000-05-31,14.334300,14.603308,14.295870,14.411160,5.863125,12910296
2000-06-01,14.315085,14.805065,14.315085,14.718598,5.988204,12272155
2000-06-02,14.555271,15.256614,14.555271,15.198970,6.183642,28725352
2000-06-05,15.083680,15.131718,14.853102,15.006821,6.105470,7919177
2000-06-06,14.997213,15.198970,14.949176,15.083680,6.136739,14311877
2000-06-07,15.045251,15.083680,14.747420,14.920354,6.070290,7450882
2000-06-08,14.939569,15.074073,14.814672,14.949176,6.082016,6917595
2000-06-09,14.891532,15.083680,14.833887,14.987606,6.097652,7565188
2000-06-12,14.910746,15.026036,14.747420,14.872317,6.050742,5286434
2000-06-13,14.891532,15.131718,14.843494,15.093288,6.140650,9721675
2000-06-14,15.093288,15.323866,15.016428,15.247007,6.203186,13022688
2000-06-15,15.160540,15.333474,15.160540,15.323866,6.234459,8911804
2000-06-16,15.275829,15.314259,14.814672,15.227792,6.195369,21951633
2000-06-19,null,null,null,null,null,null
2000-06-20,15.045251,15.170147,14.891532,14.891532,6.058563,5481020
2000-06-21,14.814672,14.968391,14.757027,14.766635,6.007749,6693045
2000-06-22,14.805065,14.843494,14.564879,14.564879,5.925667,8578725
2000-06-23,14.622523,14.766635,14.363122,14.660953,5.964754,5574946
2000-06-26,14.718598,14.920354,14.555271,14.891532,6.058563,10936867
2000-06-27,14.843494,14.977998,14.766635,14.766635,6.007749,5010676
2000-06-28,14.757027,14.881924,14.632131,14.757027,6.003840,5381187
2000-06-29,14.757027,14.872317,14.526449,14.660953,5.964754,13539652
2000-06-30,14.718598,15.035643,14.622523,15.035643,6.117195,9757447
2000-07-03,14.910746,15.122110,14.757027,15.122110,6.152372,5928882
2000-07-04,15.016428,15.170147,14.987606,15.102895,6.144555,6093242
2000-07-05,15.064465,15.256614,14.949176,15.006821,6.105470,12962100
2000-07-06,14.891532,15.275829,14.891532,15.083680,6.136739,13565018
2000-07-07,null,null,null,null,null,null
2000-07-10,15.141325,15.160540,14.910746,15.083680,6.136739,4982375
2000-07-11,14.987606,15.035643,14.718598,14.891532,6.058563,6756736
2000-07-12,14.795457,15.016428,14.660953,14.708990,5.984298,7657677
2000-07-13,14.699383,14.891532,14.593701,14.651346,5.960844,7010023
2000-07-14,14.718598,14.872317,14.660953,14.776242,6.011658,4756411
2000-07-17,14.747420,14.872317,14.622523,14.680168,5.972570,6038450
2000-07-18,14.699383,14.872317,14.651346,14.747420,5.999932,5617574
2000-07-19,15.054858,15.093288,14.708990,14.949176,6.082016,8182450
2000-07-20,14.881924,15.122110,14.853102,15.122110,6.152372,6213613
2000-07-21,15.112503,15.131718,14.805065,14.929961,6.074200,7598170
2000-07-24,null,null,null,null,null,null
2000-07-25,15.083680,15.131718,14.891532,15.006821,6.105470,6918120
2000-07-26,15.083680,15.083680,14.843494,14.881924,6.054654,8161574
2000-07-27,null,null,null,null,null,null
2000-07-28,14.968391,14.968391,14.737812,14.805065,6.023384,6266739
2000-07-31,14.891532,14.987606,14.747420,14.987606,6.097652,6424718
2000-08-01,14.939569,15.006821,14.853102,14.987606,6.097652,6669318
2000-08-02,14.958784,15.093288,14.862709,15.083680,6.136739,7806258
2000-08-03,15.006821,15.064465,14.891532,15.035643,6.117195,6416727
2000-08-04,15.054858,15.131718,14.968391,15.083680,6.136739,7047369
2000-08-07,15.006821,15.371904,14.997213,15.371904,6.254001,12672782
2000-08-08,15.343081,15.861883,15.343081,15.688949,6.382988,19397591
2000-08-09,15.660127,16.034817,15.621697,15.909920,6.472892,14661200
2000-08-10,15.823453,15.948350,15.746594,15.900313,6.468981,13929360
2000-08-11,15.833061,16.005995,15.785023,15.996387,6.508069,5781988
2000-08-14,15.957957,16.159714,15.948350,16.102070,6.551066,7314279
2000-08-15,16.140499,16.313433,16.092463,16.284611,6.625332,6233865
2000-08-16,16.284611,16.467152,16.226967,16.323040,6.640967,12155808
2000-08-17,16.332647,16.342255,15.314259,16.207750,6.594061,8344340
2000-08-18,16.236572,16.582441,16.217358,16.524796,6.723053,12148959
2000-08-21,16.409508,16.544010,16.380686,16.534405,6.726960,9240744
2000-08-22,16.457544,16.495974,16.351862,16.351862,6.652691,4505760
2000-08-23,16.486366,16.486366,16.034817,16.284611,6.625332,6081647
2000-08-24,16.188536,16.294218,15.948350,16.044424,6.527614,5956502
2000-08-25,16.034817,16.323040,16.015602,16.236572,6.605789,4090553
2000-08-28,16.207750,16.313433,16.111675,16.303825,6.633149,3747533
2000-08-29,16.246181,16.332647,16.159714,16.332647,6.644874,5142117
2000-08-30,16.246181,16.323040,16.150106,16.159714,6.574518,8412576
2000-08-31,16.226967,16.226967,15.929135,16.054031,6.531522,8512028
2000-09-01,16.169321,16.236572,15.852276,16.188536,6.586245,6230128
2000-09-04,16.121284,16.178928,15.909920,16.015602,6.515887,4903282
2000-09-05,15.948350,16.275003,15.929135,16.236572,6.605789,7425168
2000-09-06,16.150106,16.409508,16.150106,16.351862,6.652691,8253669
2000-09-07,16.323040,16.342255,16.226967,16.236572,6.605789,7397994
2000-09-08,16.323040,16.351862,16.159714,16.236572,6.605789,6594423
2000-09-11,16.275003,16.524796,16.246181,16.524796,6.723053,12483106
2000-09-12,16.476759,16.534405,16.380686,16.505581,6.715235,8464220
2000-09-13,16.438330,16.505581,16.294218,16.476759,6.703506,7069379
2000-09-14,16.476759,16.678514,16.361469,16.678514,6.785593,9996804
2000-09-15,16.620871,16.764982,16.380686,16.764982,6.820767,29229659
2000-09-18,16.572834,16.630478,16.246181,16.246181,6.609699,8407327
2000-09-19,16.246181,16.284611,16.054031,16.169321,6.578425,11348101
2000-09-20,16.188536,16.188536,15.861883,15.900313,6.468981,11191597
2000-09-21,15.861883,16.169321,15.640912,15.679342,6.379081,9459812
2000-09-22,15.573660,16.140499,15.419941,16.140499,6.566702,2678951
2000-09-25,16.102070,16.303825,16.015602,16.294218,6.629242,10260148
2000-09-26,16.284611,16.313433,15.986780,16.025209,6.519795,5073258
2000-09-27,15.996387,16.178928,15.929135,16.034817,6.523705,5110551
2000-09-28,16.226967,16.601656,16.054031,16.601656,6.754320,9771309
2000-09-29,16.755375,16.755375,16.390291,16.447937,6.691782,7846656
2000-10-02,16.371077,16.764982,16.342255,16.764982,6.820767,7837358
2000-10-03,16.678514,16.774590,16.630478,16.774590,6.824678,6301161
2000-10-04,16.668907,16.716946,16.409508,16.620871,6.762139,7140786
2000-10-05,16.534405,16.649693,16.342255,16.486366,6.707415,10267476
2000-10-06,16.428722,16.534405,16.255789,16.351862,6.652691,12337219
2000-10-09,16.236572,16.332647,15.765809,15.833061,6.441621,8209921
2000-10-10,15.929135,16.140499,15.852276,16.092463,6.572682,6374768
2000-10-11,15.919528,15.948350,15.323866,15.323866,6.258762,12560630
2000-10-12,null,null,null,null,null,null
2000-10-13,14.843494,15.102895,14.824279,15.045251,6.144966,15916498
2000-10-16,15.275829,15.708164,15.141325,15.631304,6.384328,10889404
2000-10-17,15.448763,16.025209,15.448763,15.660127,6.396102,9549242
2000-10-18,15.516015,15.756201,14.843494,15.131718,6.180285,11022853
2000-10-19,15.323866,15.631304,15.170147,15.592875,6.368636,9714675
2000-10-20,15.660127,16.034817,15.352689,15.900313,6.494200,15498655
2000-10-23,15.833061,15.900313,15.419941,15.900313,6.494200,8634795
2000-10-24,15.881098,16.476759,15.756201,16.476759,6.729642,10715757
2000-10-25,16.275003,16.380686,15.631304,15.794631,6.451039,11115635
2000-10-26,15.756201,15.756201,14.891532,14.891532,6.082183,17610466
2000-10-27,15.064465,15.064465,14.430374,14.459197,5.905606,21600134
2000-10-30,14.737812,14.939569,14.564879,14.699383,6.003704,10876206
2000-10-31,null,null,null,null,null,null
2000-11-01,null,null,null,null,null,null
2000-11-02,15.227792,15.602482,15.189362,15.564052,6.356862,12998353
2000-11-03,15.592875,15.813846,15.448763,15.612090,6.376484,7612767
2000-11-06,15.535230,15.823453,15.506408,15.823453,6.462809,8198623
2000-11-07,15.727379,15.852276,15.525623,15.717771,6.419645,6238007
2000-11-08,15.660127,15.785023,15.189362,15.295044,6.246991,8721670
2000-11-09,15.198970,15.275829,14.958784,15.035643,6.141043,9852539
2000-11-10,15.083680,15.266222,14.747420,14.747420,6.023323,9353445
2000-11-13,14.555271,14.872317,14.459197,14.795457,6.042943,9918026
2000-11-14,14.910746,15.256614,14.660953,15.256614,6.231294,11114188
2000-11-15,15.218184,15.487193,14.958784,15.371904,6.278383,8737815
2000-11-16,15.371904,15.410333,15.102895,15.256614,6.231294,6435714
2000-11-17,14.987606,15.170147,14.718598,14.757027,6.027248,13734283
2000-11-20,14.843494,14.843494,14.151759,14.219011,5.807503,11837815
2000-11-21,14.219011,14.641738,14.219011,14.641738,5.980162,13408160
2000-11-22,14.593701,14.593701,13.892358,13.930788,5.689784,20525613
2000-11-23,14.161366,14.632131,14.084507,14.545664,5.940920,12316163
2000-11-24,14.507234,15.131718,14.507234,15.064465,6.152816,10576855
2000-11-27,15.083680,15.381511,14.910746,14.968391,6.113577,8638342
2000-11-28,15.006821,15.189362,14.747420,14.939569,6.101803,7127332
2000-11-29,15.016428,15.102895,14.699383,15.093288,6.164587,8609705
2000-11-30,14.949176,14.968391,14.622523,14.805065,6.046869,12336782
2000-12-01,14.785850,14.929961,14.612916,14.651346,5.984084,7456222
2000-12-04,14.651346,14.651346,14.103721,14.170974,5.787885,8428534
2000-12-05,14.363122,14.872317,14.286263,14.843494,6.062564,10106361
2000-12-06,null,null,null,null,null,null
2000-12-07,14.881924,15.343081,14.776242,15.035643,6.141043,16823836
2000-12-08,null,null,null,null,null,null
2000-12-11,15.256614,15.602482,15.150932,15.448763,6.309772,13706533
2000-12-12,15.371904,15.660127,15.295044,15.458370,6.313699,16430204
2000-12-13,15.506408,15.650519,15.343081,15.371904,6.278383,14881144
2000-12-14,15.371904,15.371904,14.920354,15.275829,6.239145,14022726
2000-12-15,14.987606,15.122110,14.699383,14.814672,6.050792,48893180
2000-12-18,14.968391,15.131718,14.488019,14.488019,5.917375,67520577
2000-12-19,14.545664,14.881924,14.401552,14.795457,6.042943,27804763
2000-12-20,14.603308,14.728205,14.094114,14.122936,5.768265,8514570
2000-12-21,14.122936,14.536056,14.026862,14.353515,5.862440,20592905
2000-12-22,14.228618,14.757027,14.228618,14.603308,5.964462,23585533
2000-12-25,14.603308,14.603308,14.603308,14.603308,5.964462,0
2000-12-26,14.603308,14.603308,14.603308,14.603308,5.964462,0
2000-12-27,14.439982,14.853102,14.439982,14.795457,6.042943,6412802
2000-12-28,14.881924,15.035643,14.708990,14.987606,6.121424,6362803
2000-12-29,14.987606,15.266222,14.920354,15.227792,6.219522,10850611
2001-01-01,null,null,null,null,null,null
2001-01-02,15.275829,15.275829,14.651346,14.872317,6.074337,9011148
2001-01-03,14.516841,15.083680,14.468804,14.641738,5.980162,11042161
2001-01-04,15.227792,15.833061,14.747420,15.736986,6.427494,23483102
2001-01-05,15.679342,16.025209,15.679342,15.900313,6.494200,21568825
2001-01-08,15.785023,16.121284,15.573660,16.111675,6.580528,19866259
2001-01-09,15.996387,16.284611,15.765809,16.082853,6.568758,14464352
2001-01-10,16.073248,16.188536,15.785023,15.794631,6.475797,14595428
2001-01-11,15.564052,15.938742,15.564052,15.929135,6.530946,11430037
2001-01-12,15.948350,16.294218,15.929135,16.236572,6.656992,11502595
2001-01-15,16.102070,16.188536,15.967565,16.111675,6.605784,13104656
2001-01-16,16.015602,16.102070,15.804238,15.861883,6.503370,9260876
