Date,Open,High,Low,Close,Adj Close,Volume
2013-02-06,1.840000,1.936000,1.830000,1.936000,1.736724,2452730
2013-02-07,1.950000,2.033000,1.945000,1.990000,1.785166,3115203
2013-02-08,1.983000,2.048000,1.930000,2.023000,1.814770,1948783
2013-02-11,2.023000,2.037000,1.925000,1.925000,1.726857,2098387
2013-02-12,1.927000,1.929000,1.859000,1.907000,1.710709,2660131
2013-02-13,1.964000,1.969000,1.910000,1.921000,1.723269,1834816
2013-02-14,1.921000,1.921000,1.863000,1.908000,1.711607,2065038
2013-02-15,1.900000,1.940000,1.881000,1.881000,1.687386,2546609
2013-02-18,1.880000,1.890000,1.861000,1.883000,1.689180,667119
2013-02-19,1.890000,1.910000,1.865000,1.876000,1.682900,1186653
2013-02-20,1.891000,1.895000,1.840000,1.864000,1.672136,1193427
2013-02-21,1.840000,1.844000,1.800000,1.820000,1.632665,2124012
2013-02-22,1.821000,1.862000,1.803000,1.833000,1.644326,1868501
2013-02-25,1.835000,1.871000,1.827000,1.856000,1.664959,1512774
2013-02-26,1.799000,1.934000,1.760000,1.908000,1.711607,2544059
2013-02-27,1.924000,1.980000,1.900000,1.956000,1.754666,2963047
2013-02-28,1.963000,2.002000,1.930000,2.002000,1.795931,2009527
2013-03-01,1.990000,1.990000,1.920000,1.923000,1.725063,2742770
2013-03-04,1.896000,1.930000,1.860000,1.920000,1.722371,3061430
2013-03-05,1.949000,1.949000,1.920000,1.945000,1.744798,1309867
2013-03-06,1.949000,1.971000,1.910000,1.925000,1.726857,824423
2013-03-07,1.940000,1.950000,1.920000,1.920000,1.722371,388585
2013-03-08,1.920000,1.960000,1.920000,1.950000,1.749283,1028187
2013-03-11,1.958000,1.978000,1.945000,1.970000,1.767225,737328
2013-03-12,1.959000,2.010000,1.959000,1.989000,1.784269,1800131
2013-03-13,2.012000,2.017000,1.972000,2.017000,1.809387,994512
2013-03-14,2.023000,2.129000,2.018000,2.097000,1.881153,2457774
2013-03-15,2.099000,2.160000,2.089000,2.159000,1.936771,2182352
2013-03-18,2.090000,2.155000,1.970000,2.093000,1.877564,1938234
2013-03-19,2.118000,2.154000,2.071000,2.080000,1.865902,1328132
2013-03-20,2.118000,2.135000,2.076000,2.092000,1.876667,755062
2013-03-21,2.100000,2.100000,2.020000,2.076000,1.862314,1353613
2013-03-22,2.055000,2.078000,2.041000,2.050000,1.838990,1125994
2013-03-25,2.080000,2.098000,2.007000,2.042000,1.831814,1763545
2013-03-26,2.045000,2.050000,1.970000,1.990000,1.785166,1253469
2013-03-27,2.000000,2.020000,1.913000,1.933000,1.734033,585239
2013-03-28,1.957000,1.957000,1.903000,1.930000,1.731342,454589
2013-04-02,1.950000,1.969000,1.926000,1.930000,1.731342,770632
2013-04-03,1.931000,1.934000,1.821000,1.831000,1.642532,2259472
2013-04-04,1.849000,1.867000,1.814000,1.824000,1.636253,1737768
2013-04-05,1.835000,1.852000,1.740000,1.763000,1.581532,1752069
2013-04-08,1.800000,1.817000,1.746000,1.746000,1.566282,1582432
2013-04-09,1.727000,1.838000,1.725000,1.820000,1.702887,2570077
2013-04-10,1.848000,1.903000,1.843000,1.843000,1.724407,2206842
2013-04-11,1.895000,1.895000,1.801000,1.814000,1.697273,1012279
2013-04-12,1.810000,1.850000,1.781000,1.809000,1.692595,1159387
2013-04-15,1.820000,1.821000,1.791000,1.807000,1.690723,507503
2013-04-16,1.800000,1.800000,1.755000,1.761000,1.647683,1869835
2013-04-17,1.770000,1.775000,1.680000,1.706000,1.596222,2203304
2013-04-18,1.707000,1.740000,1.693000,1.716000,1.605579,935588
2013-04-19,1.800000,1.822000,1.692000,1.710000,1.599965,2855324
2013-04-22,1.693000,1.730000,1.693000,1.706000,1.596222,1291885
2013-04-23,1.710000,1.739000,1.702000,1.731000,1.619614,1925012
2013-04-24,1.750000,1.814000,1.745000,1.789000,1.673882,1680595
2013-04-25,1.790000,1.816000,1.770000,1.785000,1.670139,1041908
2013-04-26,1.786000,1.816000,1.765000,1.800000,1.684174,1191831
2013-04-29,1.790000,1.817000,1.790000,1.812000,1.695401,1372506
2013-04-30,1.816000,1.855000,1.800000,1.855000,1.735635,1783477
2013-05-02,1.850000,1.873000,1.802000,1.848000,1.729085,1508753
2013-05-03,1.850000,1.853000,1.836000,1.842000,1.723471,883528
2013-05-06,1.850000,1.850000,1.841000,1.850000,1.730956,562580
2013-05-07,1.850000,1.861000,1.846000,1.850000,1.730956,1260348
2013-05-08,1.850000,1.930000,1.850000,1.917000,1.793645,1640827
2013-05-09,1.940000,1.945000,1.911000,1.920000,1.796452,952539
2013-05-10,1.929000,1.945000,1.910000,1.925000,1.801130,960650
2013-05-13,1.948000,1.952000,1.871000,1.901000,1.778674,1381568
2013-05-14,1.901000,1.902000,1.820000,1.882000,1.760897,1268547
2013-05-15,1.910000,1.956000,1.881000,1.947000,1.821715,1376923
2013-05-16,1.941000,1.944000,1.891000,1.900000,1.777739,1286879
2013-05-17,1.900000,1.920000,1.882000,1.907000,1.784288,731241
2013-05-20,1.920000,1.934000,1.879000,1.887000,1.765575,1136317
2013-05-21,1.888000,1.914000,1.865000,1.909000,1.786160,555257
2013-05-22,1.900000,1.920000,1.888000,1.907000,1.784288,480225
2013-05-23,1.858000,1.873000,1.843000,1.861000,1.741248,800267
2013-05-24,1.880000,1.887000,1.841000,1.861000,1.741248,582566
2013-05-27,1.856000,1.875000,1.847000,1.864000,1.744055,408336
2013-05-28,1.878000,1.884000,1.854000,1.876000,1.755283,1040272
2013-05-29,1.860000,1.896000,1.856000,1.869000,1.748734,528590
2013-05-30,1.855000,1.890000,1.855000,1.867000,1.746862,646467
2013-05-31,1.861000,1.878000,1.810000,1.830000,1.712243,1595571
2013-06-03,1.845000,1.860000,1.799000,1.832000,1.714115,966825
2013-06-04,1.860000,1.925000,1.852000,1.883000,1.761833,3111782
2013-06-05,1.830000,1.899000,1.824000,1.831000,1.713179,2198444
2013-06-06,1.835000,1.867000,1.830000,1.830000,1.712243,1282517
2013-06-07,1.845000,1.845000,1.765000,1.768000,1.654233,2483773
2013-06-10,1.771000,1.800000,1.733000,1.733000,1.621485,2023635
2013-06-11,1.749000,1.752000,1.687000,1.695000,1.585930,12426542
2013-06-12,1.700000,1.742000,1.680000,1.681000,1.572831,2189860
2013-06-13,1.650000,1.660000,1.590000,1.631000,1.526048,3593465
2013-06-14,1.642000,1.655000,1.631000,1.649000,1.542890,957605
2013-06-17,1.660000,1.676000,1.637000,1.660000,1.553182,1071068
2013-06-18,1.651000,1.675000,1.617000,1.639000,1.533534,1241750
2013-06-19,1.652000,1.652000,1.605000,1.605000,1.501722,1412865
2013-06-20,1.601000,1.604000,1.544000,1.546000,1.446518,2061033
2013-06-21,1.580000,1.591000,1.549000,1.591000,1.488622,2031850
2013-06-24,1.591000,1.661000,1.561000,1.656000,1.549440,1552730
2013-06-25,1.680000,1.685000,1.586000,1.593000,1.490494,1603569
2013-06-26,1.630000,1.643000,1.599000,1.630000,1.525113,3165778
2013-06-27,1.628000,1.667000,1.618000,1.659000,1.552247,1255286
2013-06-28,1.653000,1.669000,1.550000,1.550000,1.450261,3827359
2013-07-01,1.570000,1.570000,1.462000,1.475000,1.380087,2772053
2013-07-02,1.480000,1.520000,1.465000,1.480000,1.384765,1429523
2013-07-03,1.466000,1.479000,1.370000,1.372000,1.283715,2383702
2013-07-04,1.382000,1.407000,1.332000,1.360000,1.272487,1789310
2013-07-05,1.360000,1.422000,1.300000,1.315000,1.230382,2518857
2013-07-08,1.321000,1.393000,1.257000,1.350000,1.263130,3457350
2013-07-09,1.385000,1.385000,1.352000,1.380000,1.291200,1680708
2013-07-10,1.399000,1.433000,1.380000,1.420000,1.328626,1554058
2013-07-11,1.435000,1.533000,1.433000,1.518000,1.420320,2434636
2013-07-12,1.520000,1.624000,1.480000,1.602000,1.498915,3005732
2013-07-15,1.635000,1.677000,1.583000,1.632000,1.526984,1508832
2013-07-16,1.646000,1.650000,1.585000,1.600000,1.497043,806030
2013-07-17,1.585000,1.614000,1.573000,1.590000,1.487687,988127
2013-07-18,1.596000,1.599000,1.464000,1.552000,1.452132,2028928
2013-07-19,1.581000,1.620000,1.552000,1.572000,1.470845,1311495
2013-07-22,1.590000,1.615000,1.561000,1.600000,1.497043,770727
2013-07-23,1.649000,1.649000,1.610000,1.620000,1.515756,855282
2013-07-24,1.636000,1.660000,1.613000,1.660000,1.553182,1376565
2013-07-25,1.660000,1.677000,1.614000,1.640000,1.534469,720751
2013-07-26,1.660000,1.674000,1.635000,1.660000,1.553182,766962
2013-07-29,1.670000,1.770000,1.631000,1.760000,1.646748,2564255
2013-07-30,1.780000,1.794000,1.755000,1.760000,1.646748,1339551
2013-07-31,1.760000,1.795000,1.707000,1.795000,1.679495,1940718
2013-08-01,1.790000,1.830000,1.778000,1.800000,1.684174,1336033
2013-08-02,1.802000,1.810000,1.762000,1.800000,1.684174,1149491
2013-08-05,1.802000,1.804000,1.750000,1.770000,1.656104,11433025
2013-08-06,1.770000,1.790000,1.700000,1.744000,1.631777,973900
2013-08-07,1.720000,1.828000,1.682000,1.825000,1.707565,1856868
2013-08-08,1.830000,1.907000,1.830000,1.870000,1.749669,2281680
2013-08-09,1.900000,1.932000,1.880000,1.900000,1.777739,2669621
2013-08-12,1.880000,1.918000,1.880000,1.901000,1.778674,840360
2013-08-13,1.905000,1.920000,1.862000,1.870000,1.749669,1097413
2013-08-14,1.880000,1.979000,1.857000,1.979000,1.851655,2272286
2013-08-15,1.970000,2.089000,1.970000,2.066000,1.933057,2536123
2013-08-16,2.035000,2.090000,1.980000,2.090000,1.955513,3121037
2013-08-19,2.092000,2.220000,2.092000,2.220000,2.077147,3629583
2013-08-20,2.201000,2.210000,2.050000,2.120000,1.983582,3385686
2013-08-21,2.120000,2.120000,2.060000,2.090000,1.955513,756027
2013-08-22,2.080000,2.179000,2.072000,2.160000,2.021008,951165
2013-08-23,2.239000,2.240000,2.180000,2.193000,2.051885,982191
2013-08-26,2.190000,2.208000,2.145000,2.185000,2.044399,1284822
2013-08-27,2.151000,2.160000,2.055000,2.060000,1.927443,1706156
2013-08-28,2.050000,2.050000,1.945000,2.019000,1.889082,2074341
2013-08-29,2.093000,2.164000,2.020000,2.107000,1.971419,1925461
2013-08-30,2.110000,2.110000,1.975000,1.975000,1.847913,1619980
2013-09-02,2.040000,2.065000,1.991000,2.030000,1.899374,1069772
2013-09-03,2.030000,2.054000,2.012000,2.031000,1.900309,1114476
2013-09-04,2.049000,2.049000,1.952000,2.004000,1.875047,1092348
2013-09-05,2.019000,2.034000,1.981000,1.990000,1.861948,858658
